ts,decision,label,buy_prob,alpha,tradeable,is_flat,ticks,neutral_prob,aux_label_short,atr_1t,cvd_divergence,ema_21,ema_50,ema_8,last_price,last_zscore,mean_drift_pct,micro_imbalance,micro_slope,rv_10,struct_fvg_down_present,struct_fvg_up_present,struct_ob_bear_present,struct_ob_bull_present,struct_pivot_swipe_down,struct_pivot_swipe_up,ta_bb_bw,ta_bb_pctb,ta_macd_hist,ta_rsi14,tod_cos,tod_sin,vwap_reversion_flag,wick_extreme_down,wick_extreme_up
2025-10-30 05:10:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,26.97851562499948,0.0,25947.11359397096,25963.02357429563,25935.441897519428,25920.7,0.0,-2.9700848401259528e-06,0.0,0.0,0.0007862216820661303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604032420885325,37.73767947225446,0.25881904510252074,0.9659258262890683,0.0,0.0,0.0
2025-10-30 05:15:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,26.767801339285143,0.0,25945.57144906451,25961.73441451933,25934.265920292888,25930.15,0.0,8.889046395288424e-07,0.0,0.0,0.0007879196768146885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40055280063163856,40.732964306165464,0.2376858923261731,0.9713420698132614,0.0,0.0,0.0
2025-10-30 05:20:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,24.849972098213975,0.0,25943.046771876827,25960.01149630289,25930.60682689447,25917.8,0.0,6.259376943678064e-05,0.0,0.0,0.0007211433936762936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.206077791365729,46.58371534599405,0.2164396139381029,0.9762960071199334,0.0,0.0,0.0
2025-10-30 05:25:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,24.40351562499979,0.0,25940.906156251658,25958.422810173368,25928.13864314014,25919.5,0.0,5.2937784931605944e-05,0.0,0.0,0.0007203917506151669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3518672665297444,45.33065236818562,0.19509032201612833,0.9807852804032304,0.0,0.0,0.0
2025-10-30 05:30:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,23.52142857142826,0.0,25939.014687501505,25956.91995487245,25926.35227799789,25920.1,0.0,2.147648959360815e-05,0.0,0.0,0.0007141083553851635,0.0,0.0,0.0,0.0,0.0,0.0,0.0036953569712184597,0.32857692009236644,-0.270565385967501,49.647287764534,0.17364817766693041,0.984807753012208,0.0,0.0,1.0
2025-10-30 05:35:00,TRAINLOG,BUY,0.5,0.0,True,False,0,,,23.34645647321408,0.0,25936.954261365005,25955.328976250003,25924.129549553916,25916.35,0.0,-0.00011512297281552897,0.0,0.0,0.0005916837901976416,0.0,0.0,0.0,0.0,0.0,0.0,0.003324184314105031,0.30581481615652867,-0.328179186417378,46.60194174757243,0.1521233861899168,0.9883615104677607,0.0,0.0,1.0
2025-10-30 05:40:00,TRAINLOG,BUY,0.5,0.0,True,False,0,,,21.69999999999995,0.0,25936.390237604548,25954.365094828434,25925.60076076416,25930.75,0.0,-0.00011043399675703114,0.0,0.0,0.0005967731403198411,0.0,0.0,0.0,0.0,1.0,0.0,0.0027963008233541703,0.5043787492760372,0.6891961511806777,57.78491171749553,0.1305261922200517,0.9914448613738104,0.0,0.0,0.0
2025-10-30 05:45:00,TRAINLOG,BUY,0.5,0.0,True,False,0,,,21.553571428571427,0.0,25936.74567054959,25953.81352248222,25928.867258372124,25940.3,0.0,4.118928448830772e-05,0.0,0.0,0.0004984208601147567,0.0,0.0,0.0,0.0,0.0,0.0,0.002253055713736544,0.7017772376927103,2.015934871222724,58.95968790637193,0.10886687485196474,0.9940563382223196,0.0,0.0,0.0
2025-10-30 05:50:00,TRAINLOG,FLAT,0.5,0.0,True,True,0,,,21.782142857143167,0.0,25938.50515504508,25953.903188267235,25934.918978733873,25956.1,0.0,9.347409191851064e-06,0.0,0.0,0.0004484465356767847,0.0,1.0,0.0,0.0,0.0,0.0,0.0024334865422518006,0.9192588570895925,3.8612924054879834,60.411440040140334,0.08715574274765814,0.9961946980917455,0.0,0.0,0.0
2025-10-30 05:55:00,TRAINLOG,BUY,0.5,0.0,True,False,0,,,20.44642857142909,0.0,25940.009231859163,25953.948161276363,25939.392539015233,25955.05,0.0,6.560180485415401e-05,0.0,0.0,0.00040086306057118853,0.0,1.0,0.0,0.0,0.0,1.0,0.0025571549327006683,0.8720893814433571,4.8508451721581505,52.608180201540975,0.06540312923014305,0.9978589232386035,0.0,0.0,0.0
