2025-12-12T14:45:15.223796+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:15.600228+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:17.029429+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:17.207360+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:18.643226+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:18.830879+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:20.228470+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:20.602129+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:22.058249+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:22.217009+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:23.635039+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:23.824480+05:30,26129.0000,0.00,4022025.00,26130.4365,-3450.00
2025-12-12T14:45:25.251544+05:30,26129.0000,1725.00,4023750.00,26130.1764,-1725.00
2025-12-12T14:45:25.623958+05:30,26129.5996,75.00,4023825.00,26130.1719,-1650.00
2025-12-12T14:45:26.836477+05:30,26130.0000,1800.00,4025625.00,26130.1447,150.00
2025-12-12T14:45:27.208571+05:30,26130.0000,0.00,4025625.00,26130.1447,150.00
2025-12-12T14:45:28.648945+05:30,26134.5000,300.00,4025925.00,26130.2564,450.00
2025-12-12T14:45:28.826207+05:30,26134.5000,0.00,4025925.00,26130.2564,450.00
2025-12-12T14:45:30.254960+05:30,26134.5000,0.00,4025925.00,26130.2564,450.00
2025-12-12T14:45:30.444785+05:30,26134.5000,0.00,4025925.00,26130.2564,450.00
2025-12-12T14:45:31.870491+05:30,26134.5000,0.00,4025925.00,26130.2564,450.00
2025-12-12T14:45:32.242779+05:30,26134.5000,150.00,4026075.00,26130.3101,600.00
2025-12-12T14:45:33.456611+05:30,26134.5000,0.00,4026075.00,26130.3101,600.00
2025-12-12T14:45:33.850099+05:30,26134.5000,0.00,4026075.00,26130.3101,600.00
2025-12-12T14:45:35.270272+05:30,26134.5000,0.00,4026075.00,26130.3101,600.00
2025-12-12T14:45:35.443348+05:30,26134.5000,0.00,4026075.00,26130.3101,600.00
2025-12-12T14:45:36.846624+05:30,26134.5000,0.00,4026075.00,26130.3101,600.00
2025-12-12T14:45:37.053119+05:30,26134.5000,0.00,4026075.00,26130.3101,600.00
2025-12-12T14:45:38.472647+05:30,26133.8008,150.00,4026225.00,26130.3538,450.00
2025-12-12T14:45:38.851212+05:30,26133.8008,0.00,4026225.00,26130.3538,450.00
2025-12-12T14:45:40.249818+05:30,26133.8008,0.00,4026225.00,26130.3538,450.00
2025-12-12T14:45:40.451118+05:30,26133.8008,0.00,4026225.00,26130.3538,450.00
2025-12-12T14:45:41.867084+05:30,26130.0000,75.00,4026300.00,26130.3516,375.00
2025-12-12T14:45:42.065620+05:30,26130.0000,0.00,4026300.00,26130.3516,375.00
2025-12-12T14:45:43.467347+05:30,26130.0000,0.00,4026300.00,26130.3516,375.00
2025-12-12T14:45:43.866978+05:30,26130.0000,0.00,4026300.00,26130.3516,375.00
2025-12-12T14:45:45.385845+05:30,26130.0000,0.00,4026300.00,26130.3516,375.00
2025-12-12T14:45:45.463434+05:30,26130.0000,0.00,4026300.00,26130.3516,375.00
2025-12-12T14:45:46.869228+05:30,26128.5000,75.00,4026375.00,26130.3401,300.00
2025-12-12T14:45:46.869760+05:30,26128.5000,0.00,4026375.00,26130.3401,300.00
2025-12-12T14:45:48.473195+05:30,26130.1992,150.00,4026525.00,26130.3384,450.00
2025-12-12T14:45:48.667621+05:30,26130.1992,0.00,4026525.00,26130.3384,450.00
2025-12-12T14:45:50.090138+05:30,26130.1992,75.00,4026600.00,26130.3376,525.00
2025-12-12T14:45:50.288401+05:30,26130.1992,0.00,4026600.00,26130.3376,525.00
2025-12-12T14:45:51.681273+05:30,26130.6992,75.00,4026675.00,26130.3397,600.00
2025-12-12T14:45:51.860395+05:30,26130.6992,0.00,4026675.00,26130.3397,600.00
2025-12-12T14:45:53.275761+05:30,26130.6992,0.00,4026675.00,26130.3397,600.00
2025-12-12T14:45:53.482125+05:30,26130.6992,0.00,4026675.00,26130.3397,600.00
2025-12-12T14:45:54.893286+05:30,26130.6992,0.00,4026675.00,26130.3397,600.00
